order_id,source_file,Status Pesanan,status_kelompok,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,waktu_pesanan,periode_file,periode_analisis,sumber_periode,alasan_pembatalan_analisis,total_pembayaran_rp,berat_pesanan_gr,jumlah_baris_item,jumlah_item_tercatat,memiliki_baris_identik,retur_tidak_diketahui,jumlah_retur,waktu_pesanan_tidak_tersedia,jumlah_kategori,kategori_dalam_pesanan,diskon_nilai_asli_bervariasi,diskon_nilai_asli,ongkir_pembeli_nilai_asli_bervariasi,ongkir_pembeli_nilai_asli,subsidi_ongkir_nilai_asli_bervariasi,subsidi_ongkir_nilai_asli,estimasi_ongkir_nilai_asli_bervariasi,estimasi_ongkir_nilai_asli,skala_ongkir_diskon_terverifikasi,pembayaran_nol_nonbatal,outlier_total_pembayaran_rp,outlier_jumlah_item_tercatat,outlier_berat_pesanan_gr
ORD_0016503,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2024-10-08 20:43:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),16080,120,1,1,False,False,0,False,1,Piring,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0016504,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAMONGAN,JAWA TIMUR,2024-10-08 21:13:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),65962,4400,2,2,True,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,17.0,False,15.0,False,32.0,False,False,False,False,True
ORD_0016505,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA CILEGON,BANTEN,2024-10-08 21:50:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17500,1000,1,1,False,False,0,False,1,Tempat Nasi,False,0.0,False,0.0,False,7.5,False,7.5,False,False,False,False,False
ORD_0016506,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. BOGOR,JAWA BARAT,2024-10-08 22:07:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),7000,80,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0016507,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TEGAL,JAWA TENGAH,2024-10-08 22:08:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),35216,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,16.0,False,0.0,False,16.0,False,False,False,False,False
ORD_0016508,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA PUSAT,DKI JAKARTA,2024-10-08 22:15:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),39520,600,1,1,False,False,0,False,1,Pengolah Bumbu / Sayur,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0016509,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MALANG,JAWA TIMUR,2024-10-08 22:35:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),107080,1600,1,20,False,False,0,False,1,Aksesoris Pintu,False,10.0,False,12.0,False,20.0,False,32.0,False,False,True,True,False
ORD_0016510,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA PUSAT,DKI JAKARTA,2024-10-08 22:49:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),15950,750,1,1,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016511,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,2024-10-08 22:54:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0016512,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. KARAWANG,JAWA BARAT,2024-10-09 01:37:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),28169,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,10.0,False,0.0,False,10.0,False,False,False,False,False
ORD_0016513,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KOTA BANJARBARU,KALIMANTAN SELATAN,2024-10-09 05:13:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),87481,1200,1,1,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,0.0,False,39.0,False,39.0,False,False,False,False,False
ORD_0016514,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2024-10-09 05:36:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),6720,80,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0016515,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA BEKASI,JAWA BARAT,2024-10-09 05:42:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),48895,1850,5,5,False,False,1,False,5,Mangkok Sambal / Saus | Sapu / Pembersih Lantai | Saringan / Strainer | Sikat / Pembersih | Spatula,False,0.0,False,0.0,False,20.0,False,20.0,False,False,False,True,False
ORD_0016516,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAMONGAN,JAWA TIMUR,2024-10-09 06:31:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,16.0,False,16.0,False,False,False,False,False
ORD_0016517,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA BEKASI,JAWA BARAT,2024-10-09 06:50:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),35736,3400,1,2,False,False,0,False,1,Nampan / Tray,False,0.0,False,17.0,False,15.0,False,32.0,False,False,False,False,True
ORD_0016518,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PATI,JAWA TENGAH,2024-10-09 07:09:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17640,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0016519,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,2024-10-09 07:31:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,11.0,False,11.0,False,False,False,False,False
ORD_0016520,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA PALEMBANG,SUMATERA SELATAN,2024-10-09 08:00:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),15000,200,1,1,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,2.0,False,15.0,False,17.0,False,False,False,False,False
ORD_0016521,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANGKA,BANGKA BELITUNG,2024-10-09 08:41:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),60280,300,2,3,False,False,0,False,1,Saringan / Strainer,False,0.0,False,10.5,False,25.0,False,35.5,False,False,False,False,False
ORD_0016522,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA JAKARTA UTARA,DKI JAKARTA,2024-10-09 09:20:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19000,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016523,OctoberSales2024_public.xlsx,Selesai,Selesai,Kargo-JNE Trucking (JTR),Saldo ShopeePay,KOTA SUKABUMI,JAWA BARAT,2024-10-09 09:54:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),1082000,12000,1,3,False,False,0,False,1,Seal / Baut / Roof,False,0.0,False,0.0,False,32.501,False,32.501,False,False,True,False,True
ORD_0016524,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. JEMBER,JAWA TIMUR,2024-10-09 10:09:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19616,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0016525,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,2024-10-09 10:09:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),52900,1400,3,4,False,False,0,False,3,Celengan | Keranjang | Other,False,0.0,False,0.0,False,20.0,False,20.0,False,False,False,True,False
ORD_0016526,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA BEKASI,JAWA BARAT,2024-10-09 10:31:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18900,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0016527,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LEBAK,BANTEN,2024-10-09 10:31:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),38856,810,4,5,True,False,0,False,3,Aksesoris Mandi | Aksesoris Pintu | Keranjang,False,0.0,False,0.0,False,13.0,False,13.0,False,False,False,True,False
ORD_0016528,OctoberSales2024_public.xlsx,Selesai,Selesai,Kargo-JNE Trucking (JTR),Online Payment,KOTA SERANG,BANTEN,2024-10-09 11:02:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),1345834,12000,1,1,False,False,0,False,1,Seal / Baut / Roof,False,0.0,False,0.0,False,26.5,False,26.5,False,False,True,False,True
ORD_0016529,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MALANG,JAWA TIMUR,2024-10-09 11:05:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),76400,3000,1,3,False,False,0,False,1,Tempat Nasi,False,0.0,False,23.0,False,25.0,False,48.0,False,False,False,False,True
ORD_0016530,OctoberSales2024_public.xlsx,Selesai,Selesai,Instant (Versi Lama)-SPX Instant (Versi Lama),Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,2024-10-09 11:53:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),61000,6000,1,2,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,7.0,False,15.0,False,22.0,False,False,False,False,True
ORD_0016531,OctoberSales2024_public.xlsx,Selesai,Selesai,Kargo-JNE Trucking (JTR),Online Payment,KOTA JAKARTA PUSAT,DKI JAKARTA,2024-10-09 13:02:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),167593,8800,1,4,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,23.0,False,0.0,False,23.0,False,False,True,True,True
ORD_0016532,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUBANG,JAWA BARAT,2024-10-09 13:06:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19200,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,500.0,False,15.0,False,15.5,False,False,False,False,False
ORD_0016533,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA UTARA,DKI JAKARTA,2024-10-09 13:36:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18680,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016534,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KAB. MALANG,JAWA TIMUR,2024-10-09 16:22:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),43000,600,1,1,False,False,0,False,1,Pengolah Bumbu / Sayur,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0016535,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA UTARA,DKI JAKARTA,2024-10-09 16:28:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),6720,80,1,1,False,False,0,False,1,Aksesoris Pintu,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0016536,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LOMBOK TENGAH,NUSA TENGGARA BARAT (NTB),2024-10-09 17:04:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),70472,1000,4,5,False,False,0,False,3,Nampan / Tray | Other | Saringan / Strainer,False,0.0,False,14.5,False,20.0,False,34.5,False,False,False,True,False
ORD_0016537,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MALANG,JAWA TIMUR,2024-10-09 17:18:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),28040,1700,1,1,False,False,0,False,1,Nampan / Tray,False,0.0,False,6.0,False,10.0,False,16.0,False,False,False,False,False
ORD_0016538,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KOTA JAKARTA UTARA,DKI JAKARTA,2024-10-09 17:42:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),32310,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0016539,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Online Payment,KOTA DEPOK,JAWA BARAT,2024-10-09 17:45:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19000,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,9.5,False,9.5,False,False,False,False,False
ORD_0016540,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. GARUT,JAWA BARAT,2024-10-09 18:08:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19200,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,500.0,False,15.0,False,15.5,False,False,False,False,False
ORD_0016541,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA SALATIGA,JAWA TENGAH,2024-10-09 18:14:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18163,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,1.0,False,15.0,False,16.0,False,False,False,False,False
ORD_0016542,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TOJO UNA-UNA,SULAWESI TENGAH,2024-10-09 18:53:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),95680,1200,2,2,True,False,0,False,1,Pengolah Bumbu / Sayur,False,0.0,False,12.0,False,40.0,False,52.0,False,False,True,False,False
ORD_0016543,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MAJENE,SULAWESI BARAT,2024-10-09 19:18:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),120100,1500,1,3,False,False,0,False,1,Celengan,False,0.0,False,69.4,False,25.0,False,94.4,False,False,True,False,False
ORD_0016544,OctoberSales2024_public.xlsx,Selesai,Selesai,Kargo-JNE Trucking (JTR),Alfamart/Alfamidi/Dan+Dan,KAB. KEBUMEN,JAWA TENGAH,2024-10-09 19:20:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),437600,32000,1,4,False,False,0,False,1,Perlengkapan Packing,False,0.0,False,94.1,False,20.0,False,114.1,False,False,True,True,True
ORD_0016545,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA CIMAHI,JAWA BARAT,2024-10-09 19:22:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17120,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,13.0,False,13.0,False,False,False,False,False
ORD_0016546,OctoberSales2024_public.xlsx,Batal,Batal,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,2024-10-09 20:26:00,2024-10,2024-10-01,2024-10,Dibatalkan oleh Pembeli. Alasan: Ubah Pesanan yang Ada,0,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,0.0,False,8.0,False,False,False,False,False
ORD_0016547,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KAB. KARAWANG,JAWA BARAT,2024-10-09 20:46:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),19000,300,1,1,False,False,0,False,1,Peralatan Kamar Mandi,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016548,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DUMAI,RIAU,2024-10-09 21:06:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),41040,1700,1,1,False,False,0,False,1,Nampan / Tray,False,0.0,False,16.5,False,20.0,False,36.5,False,False,False,False,False
ORD_0016549,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. MAGELANG,JAWA TENGAH,2024-10-09 21:40:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17120,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,15.0,False,15.0,False,False,False,False,False
ORD_0016550,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. MAGELANG,JAWA TENGAH,2024-10-09 21:44:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17120,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,15.0,False,15.0,False,False,False,False,False
ORD_0016551,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. MAGELANG,JAWA TENGAH,2024-10-09 21:46:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17120,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,0.0,False,15.0,False,15.0,False,False,False,False,False
ORD_0016552,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. JEMBER,JAWA TIMUR,2024-10-10 00:00:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),6200,100,1,1,False,False,0,False,1,Peralatan Kamar Mandi,False,0.0,False,0.0,False,17.0,False,17.0,False,False,False,False,False
ORD_0016553,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,SPayLater,KAB. BATANG,JAWA TENGAH,2024-10-10 00:01:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),21200,240,1,2,False,False,0,False,1,Piring,False,0.0,False,0.0,False,17.0,False,17.0,False,False,False,False,False
ORD_0016554,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,Saldo ShopeePay,KAB. CIANJUR,JAWA BARAT,2024-10-10 00:02:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),22611,600,3,3,False,False,0,False,3,Aksesoris Pintu | Mangkok | Pisau / Alat Potong,False,0.0,False,0.0,False,17.0,False,17.0,False,False,False,False,False
ORD_0016555,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Kartu Kredit/Debit,KOTA TANGERANG,BANTEN,2024-10-10 00:15:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),43683,6600,1,3,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,8.0,False,0.0,False,8.0,False,False,False,False,True
ORD_0016556,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA JAKARTA SELATAN,DKI JAKARTA,2024-10-10 00:15:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),2560,350,1,1,False,False,0,False,1,Nampan / Tray,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016557,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA BARAT,DKI JAKARTA,2024-10-10 00:47:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),106248,6800,2,4,True,False,0,False,1,Nampan / Tray,False,0.0,False,4.0,False,20.0,False,24.0,False,False,True,True,True
ORD_0016558,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,2024-10-10 01:52:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,12.5,False,12.5,False,False,False,False,False
ORD_0016559,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,2024-10-10 02:56:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),40520,600,1,1,False,False,0,False,1,Pengolah Bumbu / Sayur,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
ORD_0016560,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. SUMEDANG,JAWA BARAT,2024-10-10 03:38:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),18576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,17.0,False,17.0,False,False,False,False,False
ORD_0016561,OctoberSales2024_public.xlsx,Batal,Batal,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR,2024-10-10 03:46:00,2024-10,2024-10-01,2024-10,Dibatalkan oleh Pembeli. Alasan: Need to change delivery address,0,400,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,0.0,False,35.0,False,False,False,False,False
ORD_0016562,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. KUTAI KARTANEGARA,KALIMANTAN TIMUR,2024-10-10 04:04:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),36360,600,1,2,False,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,35.0,False,35.0,False,False,False,False,False
ORD_0016563,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,SPayLater,KAB. GRESIK,JAWA TIMUR,2024-10-10 05:11:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),22210,100,1,1,False,False,0,False,1,Saringan / Strainer,False,0.0,False,6.0,False,10.0,False,16.0,False,False,False,False,False
ORD_0016564,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Online Payment,KOTA BOGOR,JAWA BARAT,2024-10-10 05:39:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),295000,5250,3,21,False,False,0,False,1,Lunch Box / Rantang,False,0.0,False,40.0,False,0.0,False,40.0,False,False,True,True,True
ORD_0016565,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA CIREBON,JAWA BARAT,2024-10-10 05:46:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),17576,500,1,1,False,False,0,False,1,Celengan,False,0.0,False,0.0,False,8.5,False,8.5,False,False,False,False,False
ORD_0016566,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA SELATAN,DKI JAKARTA,2024-10-10 06:13:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),3000,25,1,1,False,False,0,False,1,Aksesoris ID Card,False,0.0,False,0.0,False,8.0,False,8.0,False,False,False,False,False
ORD_0016567,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BANDUNG BARAT,JAWA BARAT,2024-10-10 06:25:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),24400,530,2,2,False,False,0,False,2,Aksesoris Pintu | Celengan,False,0.0,False,0.0,False,9.0,False,9.0,False,False,False,False,False
ORD_0016568,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. PURWOREJO,JAWA TENGAH,2024-10-10 06:27:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),141400,2000,2,10,True,False,0,False,1,Mangkok Sambal / Saus,False,0.0,False,0.0,False,34.0,False,34.0,False,False,True,True,False
ORD_0016569,OctoberSales2024_public.xlsx,Selesai,Selesai,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SURABAYA,JAWA TIMUR,2024-10-10 06:38:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),34280,1000,2,2,True,False,0,False,1,Celengan,False,0.0,False,0.0,False,15.5,False,15.5,False,False,False,False,False
ORD_0016570,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. LAMONGAN,JAWA TIMUR,2024-10-10 07:26:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),26480,300,1,1,False,False,0,False,1,Peralatan Kamar Mandi,False,0.0,False,7.0,False,10.0,False,17.0,False,False,False,False,False
ORD_0016571,OctoberSales2024_public.xlsx,Selesai,Selesai,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA BOGOR,JAWA BARAT,2024-10-10 07:34:00,2024-10,2024-10-01,2024-10,Tidak berlaku (nonbatal),33240,1200,1,2,False,False,0,False,1,Baskom / Mangkok Besar,False,0.0,False,0.0,False,10.0,False,10.0,False,False,False,False,False
